Metric_Id,Project_Id,EnergySaving,CO2Avoided,WaterSaving,WasteAvoided
491,1000143367,557948.0,245497.0,2588.876,44635800.0
492,1000143369,656488.0,288855.0,3046.107,52519080.0
493,1000143373,1203302.0,529453.0,5583.321,96264150.0
494,1000143375,490605.0,215866.0,2276.405,39248370.0
495,1000143390,564487.0,248374.0,2619.219,45158940.0
496,1000143392,695093.0,305841.0,3225.233,55607460.0
497,1000143491,713209.0,313812.0,3309.292,57056760.0
498,1000143497,91402.0,64896.0,403.912,6267600.0
499,1000143561,615948.0,271017.0,3285.055,23464680.0
500,1000143575,931351.0,409794.0,1774.002,13305015.0
501,1000143656,13740.0,4259.0,53.128,1648800.0
502,1000143724,579143.0,254823.0,231.657,12355056.0
503,1000143963,405188.0,101297.0,972.45,16207500.0
504,1000143974,707405.0,311258.0,3282.36,56592420.0
505,1000144301,1596927.0,702648.0,3548.727,35487270.0
506,1000144336,14171795.0,6235590.0,75582.909,539877920.0
507,1000144452,4301625.0,559211.0,10323.9,172065000.0
508,1000144834,41354.0,18196.0,99.249,1654150.0
509,1000144850,12681.0,5580.0,49.034,1521756.0
510,1000144861,226800.0,99792.0,1052.35,18143970.0
511,1000144941,36307.0,15975.0,160.444,2489652.0
512,1000145380,143425.0,63107.0,633.803,9834876.0
513,1000145433,239655.0,55121.0,1111.999,19172400.0
514,1000145484,118103.0,51965.0,608.886,12597648.0
515,1000145703,118591.0,52180.0,550.261,9487260.0
516,1000145818,60180.0,26479.0,160.481,3209620.0
517,1000145825,293643.0,129203.0,704.744,11745725.0
518,1000145826,24329.0,10705.0,58.389,973150.0
519,1000145930,44710.0,19672.0,102.194,1532910.0
520,1000146094,61478.0,27051.0,122.957,3688710.0
521,1000146237,1038750.0,238912.0,373.95,16620000.0
522,1000146607,2383438.0,1334725.0,5720.25,95337500.0
523,1000146609,1325000.0,742000.0,3180.0,53000000.0
524,1000146947,181556.0,79884.0,435.734,7262225.0
525,1000146948,35419.0,15585.0,85.006,1416775.0
526,1000146956,1628494.0,407123.0,13228.38,70150500.0
527,1000146998,203852.0,89695.0,453.004,4530040.0
528,1000147133,335754.0,147732.0,671.508,5595900.0
529,1000147188,62709.0,27592.0,139.354,1393540.0
530,1000147195,14170.0,6235.0,73.056,1511496.0
531,1000147228,147069.0,64710.0,245.116,3676732.5
532,1000147248,87344.0,38431.0,450.306,9316680.0
533,1000147424,208103.0,91565.0,832.412,8918700.0
534,1000147553,77361.0,34039.0,299.13,9283356.0
535,1000147707,275835.0,195843.0,1218.928,18914400.0
536,1000147853,6062858.0,3395200.0,26792.056,415738800.0
537,1000147940,114754.0,50492.0,255.009,2550090.0
538,1000147982,302187.0,132962.0,1557.94,32233248.0
539,1000148043,41288.0,12799.0,212.86,4404000.0
540,1000148068,237949.0,104698.0,1269.061,9064720.0
541,1000148363,297766.0,131017.0,794.042,15880840.0
542,1000148491,1527000.0,855120.0,7085.28,122160000.0
543,1000148722,5998739.0,2639445.0,28793.948,171392550.0
544,1000148837,33167.0,14593.0,170.994,3537816.0
545,1000148852,30351.0,13355.0,140.83,2428110.0
546,1000149377,579338.0,75314.0,2560.12,39726000.0
547,1000149430,24289.0,10687.0,125.225,2590872.0
548,1000149594,287249.0,126389.0,1110.695,34469838.0
549,1000149987,62710.0,27592.0,323.302,6689016.0
550,1000149998,444541.0,195598.0,1066.898,17781625.0
551,1000150288,442312.0,110578.0,1061.55,17692500.0
552,1000150483,514787.0,226506.0,1235.488,20591475.0
553,1000150601,838380.0,368887.0,3241.735,100605564.0
554,1000150606,482475.0,207464.0,1286.6,25732000.0
555,1000150656,1517487.0,667694.0,7041.14,121398960.0
556,1000150667,6140412.0,2701781.0,29473.979,175440350.0
557,1000150824,167574.0,73732.0,1512.46,9624748.0
558,1000151038,6692000.0,3747520.0,32121.6,191200000.0
559,1000151044,5056800.0,2831808.0,24272.64,144480000.0
560,1000151148,1094090.0,481399.0,5076.575,87527160.0
561,1000151187,542727.0,238800.0,2518.252,43418130.0
562,1000151213,578692.0,254624.0,1285.982,12859820.0
563,1000151480,158185.0,69601.0,1427.721,9085496.0
564,1000151579,306792.0,134989.0,1423.517,24543390.0
565,1000151584,1090035.0,479615.0,5232.167,31143850.0
566,1000151610,1094587.0,481618.0,4378.349,46910880.0
567,1000151686,57982.0,24932.0,298.932,6184800.0
568,1000151824,140469.0,61806.0,280.938,2341150.0
569,1000151888,2537493.0,786623.0,22902.502,145743192.0
570,1000151928,347857.0,153057.0,1391.426,14908140.0
571,1000152132,2201728.0,968760.0,10568.292,62906500.0
572,1000152133,748739.0,329445.0,2895.125,89848710.0
573,1000152208,44942.0,19774.0,231.7,4793784.0
574,1000152250,840000.0,210000.0,4032.0,24000000.0
575,1000152287,135412.0,96143.0,628.314,10833000.0
576,1000152377,713028.0,313732.0,3308.452,57042270.0
577,1000152512,498192.0,219205.0,4496.505,28614124.0
578,1000152653,227624.0,100154.0,1005.88,15608484.0
579,1000152661,292644.0,90720.0,1560.77,11148360.0
580,1000152671,8742825.0,3584558.0,38634.96,599508000.0
581,1000152813,18192.0,8004.0,93.789,1940472.0
582,1000152825,772335.0,548358.0,1716.3,17163000.0
583,1000152830,842700.0,471912.0,1685.4,50562000.0
584,1000152923,588700.0,329672.0,1345.6,20184000.0
585,1000153740,3424412.0,1506741.0,16437.179,97840350.0
586,1000154667,35661.0,15691.0,183.852,3803832.0
587,1000154737,7292512.0,4083807.0,32225.96,500058000.0
588,1000154761,220675.0,94890.0,1792.56,9506000.0
589,1000154829,1282793.0,564429.0,3420.781,68415620.0
590,1000154873,114968.0,50586.0,533.449,9197400.0
591,1000155363,396144.0,174304.0,880.321,8803210.0
592,1000155445,276152.0,121507.0,736.405,14728100.0
593,1000155506,85475.0,36754.0,170.95,5128500.0
594,1000155567,341875.0,85469.0,820.5,13675000.0
595,1000155598,255152.0,112267.0,612.366,10206100.0
596,1000155646,2431100.0,1361416.0,11669.28,69460000.0
597,1000155647,32497290.0,18198482.0,155986.992,928494000.0
598,1000155699,437671.0,192575.0,2256.435,46684872.0
599,1000155948,496125.0,153799.0,178.605,7938000.0
600,1000156023,1180602.0,519465.0,2361.204,70836120.0
601,1000156071,487176.0,214358.0,1299.137,25982740.0
602,1000156231,9058042.0,3985539.0,3623.217,193238240.0
603,1000156321,150967.0,107187.0,1226.32,6503210.0
604,1000156502,844000.0,211000.0,2025.6,33760000.0
605,1000156601,913851.0,402094.0,3655.403,39165030.0
606,1000156816,24492.0,10776.0,94.701,2938986.0
607,1000156844,1394362.0,780843.0,6469.842,111549000.0
608,1000156983,359153.0,158027.0,1587.114,24627636.0
609,1000157031,139313.0,61298.0,646.412,11145030.0
610,1000157039,1881810.0,1053814.0,10036.32,71688000.0
611,1000157046,162855.0,91199.0,719.664,11167200.0
612,1000157076,1706965.0,751065.0,4096.716,68278600.0
613,1000157082,986107.0,433887.0,2629.619,52592380.0
614,1000157222,618135.0,154534.0,3296.72,23548000.0
615,1000157242,81219.0,35737.0,376.858,6497550.0
616,1000157280,1506933.0,1069923.0,3616.64,60277325.0
617,1000157282,1791571.0,1272015.0,4299.77,71662825.0
618,1000157306,3594000.0,1545420.0,8625.6,143760000.0
619,1000157393,276125.0,69031.0,662.7,11045000.0
620,1000157397,26129.0,11497.0,62.709,1045150.0
621,1000157402,77053.0,33903.0,357.525,6164220.0
622,1000157508,296738.0,68250.0,1376.862,23739000.0
623,1000157572,4467050.0,1116762.0,21441.84,127630000.0
624,1000157579,97112.0,42729.0,375.5,11653434.0
625,1000157587,360697.0,111816.0,1859.593,38474328.0
626,1000157594,1857682.0,575882.0,8619.647,148614600.0
627,1000157916,444833.0,195727.0,889.666,7413887.5
628,1000158019,1470000.0,367500.0,6720.0,36000000.0
629,1000158162,457200.0,141732.0,1219.2,24384000.0
630,1000158866,851606.0,374707.0,2270.949,45418980.0
631,1000158921,539500.0,302120.0,1294.8,21580000.0
632,1000158986,13889.0,6111.0,27.778,833340.0
633,1000159056,669913.0,294762.0,3453.776,71457432.0
634,1000159189,78596.0,34582.0,364.685,6287670.0
635,1000159216,268061.0,117947.0,1036.502,32167314.0
636,1000159306,127742.0,56206.0,306.58,5109675.0
637,1000159391,90034.0,39615.0,180.069,5402070.0
638,1000159468,659168.0,290034.0,1757.781,35155620.0
639,1000159510,84750.0,36442.0,393.24,6780000.0
640,1000159574,25408.0,11179.0,130.992,2710176.0
641,1000159597,360780.0,202037.0,1443.12,15462000.0
642,1000159598,1252930.0,701641.0,5011.72,53697000.0
643,1000159890,333820.0,146881.0,890.187,17803740.0
644,1000160212,98117.0,43172.0,224.268,3364020.0
645,1000160298,114623.0,50434.0,443.21,13754790.0
646,1000160351,227212.0,56803.0,1054.266,18177000.0
647,1000160359,17071.0,7511.0,45.522,910440.0
648,1000160489,136707.0,60151.0,364.551,7291020.0
649,1000160496,532387.0,234250.0,2744.751,56787960.0
650,1000160510,345788.0,148689.0,1604.454,27663000.0
651,1000160516,626942.0,445129.0,1253.884,37616520.0
652,1000160581,255875.0,58851.0,614.1,10235000.0
653,1000160592,188925.0,81238.0,730.51,22671000.0
654,1000160869,97548.0,42921.0,520.257,3716120.0
655,1000161040,460424.0,202586.0,2373.74,49111872.0
656,1000161051,123500.0,38285.0,296.4,4940000.0
657,1000161166,921875.0,396406.0,2212.5,36875000.0
658,1000161168,52938.0,12176.0,127.05,2117500.0
659,1000161221,26685.0,6671.0,103.182,3202200.0
660,1000161243,62709.0,27592.0,290.972,5016750.0
661,1000161330,15929.0,6849.0,23.362,743344.0
662,1000161340,17270836.0,7599168.0,82900.012,493452450.0
663,1000161661,289582.0,127416.0,772.219,15444380.0
664,1000161750,27509.0,12104.0,106.367,3301038.0
665,1000161755,27825.0,12243.0,107.589,3338982.0
666,1000161766,8606150.0,2581845.0,41309.52,245890000.0
667,1000161781,781047.0,343661.0,3624.058,62483760.0
668,1000161816,14168438.0,10059591.0,32385.002,485775030.0
669,1000161819,14596617.0,10363598.0,33363.696,500455440.0
670,1000162183,108801.0,47872.0,504.837,8704080.0
671,1000162206,980000.0,225400.0,4704.0,28000000.0
672,1000162213,22829.0,10045.0,104.362,559080.0
673,1000162261,64030.0,28173.0,256.122,2744160.0
674,1000162281,490125.0,122531.0,2274.18,39210000.0
675,1000162357,899738.0,503853.0,4174.782,71979000.0
676,1000162363,32505.0,13002.0,125.686,3900600.0
677,1000162430,872812.0,200747.0,4049.85,69825000.0
678,1000162745,31468.0,13846.0,121.675,3776112.0
679,1000162751,41125.0,5346.0,98.7,1645000.0
680,1000162913,195939.0,86213.0,909.159,15675150.0
681,1000162917,348614.0,153390.0,2831.816,15017205.0
682,1000162940,1262362.0,896277.0,5578.44,86562000.0
683,1000162951,3001928.0,1320848.0,900.578,72046272.0
684,1000162969,799779.0,351903.0,1919.469,31991150.0
685,1000163113,1015639.0,446881.0,5236.184,108334848.0
686,1000163207,14217.0,6113.0,20.852,663460.0
687,1000163209,14821.0,6373.0,21.738,691656.0
688,1000163211,14821.0,6373.0,21.738,691656.0
689,1000163213,17300.0,7439.0,22.836,605500.0
690,1000163215,17300.0,7439.0,22.836,605500.0
691,1000163433,3617914.0,1121553.0,16787.123,289433160.0
692,1000163435,2835231.0,878922.0,25589.775,162844024.0
693,1000163502,348375.0,107996.0,1616.46,27870000.0
694,1000163506,743091.0,297236.0,3447.94,59447250.0
695,1000163696,332319.0,146220.0,886.183,17723660.0
696,1000163841,955159.0,420270.0,4584.762,27290250.0
697,1000164013,610050.0,341628.0,2830.632,48804000.0
698,1000164018,582675.0,326298.0,2703.612,46614000.0
699,1000164090,1540000.0,662200.0,7392.0,44000000.0
700,1000164180,1466175.0,190603.0,6803.052,117294000.0
701,1000164327,267750.0,149940.0,1242.36,21420000.0
702,1000164329,267750.0,149940.0,1242.36,21420000.0
703,1000164331,715050.0,400428.0,3317.832,57204000.0
704,1000164333,166875.0,93450.0,774.3,13350000.0
705,1000164340,1714950.0,703130.0,7957.368,137196000.0
706,1000164472,19486.0,8574.0,100.461,2078496.0
707,1000164496,1157438.0,358806.0,5370.51,92595000.0
708,1000164500,558262.0,173061.0,2590.338,44661000.0
709,1000164650,39842.0,17530.0,184.865,3187320.0
710,1000164653,9582.0,4216.0,49.401,1022088.0
711,1000164708,835895.0,367794.0,2006.148,33435800.0
712,1000164817,251055.0,100422.0,1109.424,17215200.0
713,1000164960,506697.0,222947.0,2351.072,40535730.0
714,1000165189,2357902.0,1037477.0,10940.668,188632200.0
715,1000165201,3402562.0,2415819.0,8166.15,136102500.0
716,1000165326,5501599.0,3906135.0,12575.084,188626260.0
717,1000165555,248690.0,109424.0,596.856,9947600.0
718,1000165587,13044.0,5739.0,50.435,1565226.0
719,1000165714,1118750.0,794312.0,2685.0,44750000.0
720,1000165859,27899.0,12275.0,107.875,3347856.0
721,1000166022,6673300.0,4738043.0,15253.258,228798870.0
722,1000166023,10344500.0,5792920.0,24826.8,413780000.0
723,1000166171,38688.0,17023.0,179.514,3095070.0
724,1000166293,1517833.0,667846.0,7285.597,43366650.0
725,1000166295,911250.0,400950.0,4228.198,72899970.0
726,1000166482,1782025.0,784091.0,8553.72,50915000.0
727,1000166483,1782025.0,784091.0,8553.72,50915000.0
728,1000166545,943538.0,405721.0,4378.014,75483000.0
729,1000166641,27412.0,12062.0,65.79,1096500.0
730,1000166735,1718640.0,756202.0,8860.545,183321624.0
731,1000166850,208312.0,52078.0,499.95,8332500.0
732,1000166941,24387.0,17315.0,107.769,1672272.0
733,1000166977,186150.0,42814.0,863.736,14892000.0
734,1000167019,591205.0,260130.0,3047.988,63061824.0
735,1000167135,19510.0,13852.0,86.214,1337796.0
736,1000167136,2564782.0,1051561.0,11333.896,175870800.0
737,1000167140,18534.0,13159.0,81.903,1270908.0
738,1000167192,3098900.0,929670.0,14874.72,88540000.0
739,1000167408,249897.0,109954.0,2029.929,10764775.0
740,1000167455,130391.0,57372.0,504.18,15646950.0
741,1000167457,155258.0,68313.0,600.33,18630918.0
742,1000167487,1059617.0,752328.0,4682.498,72659448.0
743,1000167527,2054400.0,821760.0,9532.416,164352000.0
744,1000167553,66890.0,29432.0,344.856,7134960.0
745,1000167796,75251.0,33111.0,387.963,8026824.0
746,1000167887,836022.0,593576.0,3879.144,66881790.0
747,1000167889,12656872.0,8986379.0,28929.994,433949910.0
748,1000167909,423870.0,186503.0,152.593,6781920.0
749,1000167943,771875.0,548031.0,1852.5,30875000.0
750,1000167957,417095.0,183522.0,834.19,25025700.0
751,1000168316,168312.0,72374.0,403.95,6732500.0
752,1000168356,4956682.0,2180940.0,23792.076,141619500.0
753,1000168488,17100.0,7353.0,88.16,1824000.0
754,1000168494,558932.0,245930.0,1117.864,33535935.0
755,1000168599,608775.0,140018.0,2824.716,48702000.0
756,1000168653,3346529.0,1472473.0,1204.75,53544460.0
757,1000168715,1260350.0,289880.0,6049.68,36010000.0
758,1000168735,282412.0,64955.0,1310.394,22593000.0
759,1000168772,128046.0,39694.0,594.133,10243680.0
760,1000168796,690638.0,214098.0,3204.558,55251000.0
761,1000168799,1515912.0,469933.0,7033.832,121272960.0
762,1000168825,4887.0,2150.0,18.897,586458.0
763,1000168851,636009.0,82681.0,2951.084,50880750.0
764,1000168855,667317.0,86751.0,3096.351,53385360.0
765,1000169018,35812.0,15399.0,166.17,2865000.0
766,1000169049,1385588.0,595803.0,6429.126,110847000.0
767,1000169070,85688.0,21422.0,205.65,3427500.0
768,1000169095,1494272.0,657480.0,7969.45,56924640.0
769,1000169170,348386.0,104516.0,929.03,18580600.0
770,1000169183,9933500.0,5562760.0,23840.4,397340000.0
771,1000169261,86410.0,61351.0,207.384,3456400.0
772,1000169319,72030.0,31693.0,384.16,2744000.0
773,1000169385,2030491.0,893416.0,8121.963,87021030.0
774,1000169516,894825.0,223706.0,357.93,19089600.0
775,1000169526,443835.0,133150.0,2130.408,12681000.0
776,1000169547,5380025.0,3012814.0,25824.12,153715000.0
777,1000169548,1520250.0,851340.0,547.29,24324000.0
778,1000169549,56625.0,31710.0,262.74,4530000.0
779,1000169556,202238.0,46515.0,938.382,16179000.0
780,1000169643,1305487.0,404701.0,3481.298,69625960.0
781,1000169646,359812.0,111542.0,863.55,14392500.0
782,1000169648,2717564.0,842445.0,6522.153,108702550.0
783,1000169650,960251.0,297678.0,2304.603,38410050.0
784,1000169654,525814.0,163002.0,1261.953,21032550.0
785,1000169662,721386.0,223630.0,1923.696,38473920.0
786,1000169910,1507795.0,452339.0,6031.18,64619790.0
787,1000169917,6925688.0,2770275.0,32135.19,554055000.0
788,1000169963,936287.0,121717.0,4344.371,74902950.0
789,1000170040,16722.0,7358.0,33.445,1003350.0
790,1000170043,839475.0,344185.0,3895.164,67158000.0
791,1000170118,2855288.0,2027254.0,23193.72,122997000.0
792,1000170221,269435.0,118551.0,1250.178,21554790.0
793,1000170239,187606.0,58158.0,870.492,15008490.0
794,1000170268,12386573.0,5450092.0,4954.629,264246896.0
795,1000170372,1607529.0,1141346.0,7716.139,45929400.0
796,1000170697,13625.0,5995.0,14.988,715323.0
797,1000170770,119595.0,66973.0,528.496,8200800.0
798,1000170833,710708.0,312711.0,3297.685,56856630.0
799,1000170838,854773.0,376100.0,3966.146,68381820.0
800,1000170892,556784.0,244985.0,2583.477,44542710.0
801,1000170930,4081717.0,1795955.0,21043.518,435383136.0
802,1000170981,449418.0,197744.0,2317.0,47937936.0
803,1000171066,145281.0,63923.0,674.102,11622450.0
804,1000171079,123938.0,16112.0,575.07,9915000.0
805,1000171113,210438.0,48401.0,1628.0,7770000.0
806,1000171114,250250.0,57557.0,1936.0,9240000.0
807,1000171120,879375.0,202256.0,2010.0,30150000.0
808,1000171123,136121.0,59893.0,701.781,14519616.0
809,1000171190,110459.0,25406.0,512.529,8836710.0
810,1000171401,2126650.0,659262.0,637.995,51039600.0
811,1000171607,426571.0,187691.0,1979.29,34125690.0
812,1000171617,372586.0,264536.0,851.624,12774360.0
813,1000171827,5049345.0,2827633.0,26929.84,192356000.0
814,1000171828,918400.0,514304.0,4408.32,26240000.0
815,1000171865,203438.0,144441.0,943.95,16275000.0
816,1000171869,6172285.0,3456480.0,28216.16,151158000.0
817,1000171875,5432595.0,3042253.0,28973.84,206956000.0
818,1000172416,322275.0,41896.0,1495.356,25782000.0
819,1000172455,4789026.0,622573.0,22987.322,136829300.0
820,1000172584,832780.0,366423.0,4293.445,88829904.0
821,1000172586,1045103.0,459845.0,4849.277,83608230.0
822,1000172589,1045103.0,459845.0,4849.277,83608230.0
823,1000172591,544154.0,239428.0,2805.414,58043040.0
824,1000172594,563612.0,247989.0,2905.735,60118656.0
825,1000172650,521362.0,291963.0,2419.122,41709000.0
826,1000172652,5226550.0,2926868.0,25087.44,149330000.0
827,1000172653,307440.0,172166.0,1358.592,21081600.0
828,1000172654,6581680.0,3685741.0,30087.68,161184000.0
829,1000172663,1247968.0,886057.0,5514.828,85574916.0
830,1000172777,6985195.0,3911709.0,31932.32,171066000.0
831,1000172804,160725.0,36967.0,745.764,12858000.0
832,1000172840,995715.0,408243.0,5133.464,106209600.0
833,1000172849,4970315.0,2783376.0,22721.44,121722000.0
834,1000172874,18807250.0,10532060.0,90274.8,537350000.0
835,1000172944,134738.0,75453.0,625.182,10779000.0
836,1000172946,123000.0,68880.0,570.72,9840000.0
837,1000172950,245850.0,137676.0,1140.744,19668000.0
838,1000173024,843217.0,371015.0,3912.526,67457340.0
839,1000173029,56055.0,17377.0,216.746,6726600.0
840,1000173039,2199225.0,1231566.0,10556.28,62835000.0
841,1000173073,3245655.0,1817567.0,17310.16,123644000.0
842,1000173074,174090.0,97490.0,769.312,11937600.0
843,1000173114,4012500.0,2247000.0,18618.0,321000000.0
844,1000173127,1877225.0,807207.0,9010.68,53635000.0
845,1000173181,999600.0,559776.0,4798.08,28560000.0
846,1000173182,4811975.0,2694706.0,23097.48,137485000.0
847,1000173187,546875.0,388281.0,1312.5,21875000.0
848,1000173194,469625.0,333434.0,1127.1,18785000.0
849,1000173304,4836991.0,3434264.0,22111.958,118456920.0
850,1000173358,147500.0,82600.0,354.0,5900000.0
851,1000173408,14963827.0,4638786.0,77146.841,1596141528.0
852,1000173471,260809.0,112148.0,1210.153,20864700.0
853,1000173474,99280.0,42690.0,460.658,7942380.0
854,1000173490,1907018.0,591175.0,8848.561,152561400.0
855,1000173686,5961562.0,2623087.0,26344.428,408792852.0
856,1000173714,371100.0,159573.0,1721.904,29688000.0
857,1000173756,2430893.0,1069593.0,11279.343,194471430.0
858,1000173927,5564318.0,3116018.0,24588.984,381553200.0
859,1000173986,261600.0,60168.0,1213.824,20928000.0
860,1000174024,1531994.0,674077.0,7353.57,43771250.0
861,1000174049,85312.0,36684.0,204.75,3412500.0
862,1000174111,2774312.0,1192954.0,6658.35,110972500.0
863,1000174216,54000.0,23760.0,250.56,4320000.0
864,1000174219,69594.0,30621.0,139.188,1159900.0
865,1000174220,244567.0,107610.0,1986.64,10535210.0
866,1000174355,804438.0,571151.0,1930.65,32177500.0
867,1000174546,6832035.0,3962580.0,30191.088,468482400.0
868,1000174654,9328312.0,5223855.0,22387.95,373132500.0
869,1000174888,498917.0,219523.0,2314.974,39913350.0
870,1000174895,387552.0,120141.0,1798.241,31004160.0
871,1000174988,863450.0,112248.0,4144.56,24670000.0
872,1000175017,330345.0,135441.0,1703.112,35236800.0
873,1000175024,928444.0,519929.0,7541.82,39994500.0
874,1000175037,28715862.0,12347821.0,233261.16,1236991000.0
875,1000175165,134593.0,59221.0,323.024,5383725.0
876,1000175169,37656.0,16569.0,75.312,2259360.0
877,1000175173,54574.0,24012.0,109.147,3274410.0
878,1000175232,183164.0,130047.0,849.882,14653140.0
879,1000175266,590438.0,147609.0,2739.63,47235000.0
880,1000175296,1761253.0,774951.0,8172.213,140900220.0
881,1000175300,968766.0,426257.0,4994.527,103335048.0
882,1000175322,209948.0,117571.0,927.768,14396400.0
883,1000175351,442691.0,194784.0,2054.086,35415270.0
884,1000175381,5361522.0,2359070.0,24877.46,428921730.0
885,1000175413,3581550.0,2005668.0,17191.44,102330000.0
886,1000175587,1079301.0,474892.0,5007.955,86344050.0
887,1000175683,1161938.0,650685.0,2788.65,46477500.0
888,1000175764,824438.0,107177.0,3825.39,65955000.0
889,1000176177,557625.0,139406.0,1338.3,22305000.0
890,1000176319,174500.0,43625.0,418.8,6980000.0
891,1000176440,433030.0,190533.0,2009.26,34642410.0
892,1000176456,2554832.0,766450.0,919.74,40877320.0
893,1000176561,66825.0,15370.0,344.52,7128000.0
894,1000176581,1370212.0,561787.0,6357.786,109617000.0
895,1000176647,1016877.0,305063.0,4718.308,81350130.0
896,1000176651,1052586.0,315776.0,4884.001,84206910.0
897,1000176653,540211.0,162063.0,2506.58,43216890.0
898,1000176655,540211.0,162063.0,2506.58,43216890.0
899,1000176657,889782.0,266935.0,4128.588,71182560.0
900,1000176669,729319.0,320900.0,3384.039,58345500.0
901,1000176745,75747.0,33329.0,390.517,8079672.0
902,1000176832,1638586.0,507962.0,7603.04,131086890.0
903,1000176894,241050.0,31336.0,1118.472,19284000.0
904,1000176922,188040.0,133508.0,429.806,6447090.0
905,1000176925,433182.0,307559.0,3351.207,15994398.0
906,1000177057,402947.0,286092.0,921.022,13815330.0
907,1000177120,1260525.0,315131.0,5570.32,86436000.0
908,1000177146,892195.0,392566.0,3449.82,107063388.0
909,1000177165,1246485.0,162043.0,5508.276,85473252.0
910,1000177168,357246.0,46442.0,1657.62,28579650.0
911,1000177170,349163.0,45391.0,1620.117,27933060.0
912,1000177252,1061219.0,265305.0,2546.925,42448750.0
913,1000177288,3181815.0,1781816.0,14060.592,218181600.0
914,1000177410,4715000.0,2640400.0,1697.4,75440000.0
915,1000177412,4688500.0,2625560.0,1687.86,75016000.0
916,1000177414,4881375.0,2733570.0,1757.295,78102000.0
917,1000177416,4927625.0,2759470.0,1773.945,78842000.0
918,1000177494,998000.0,558880.0,359.28,15968000.0
919,1000177496,1894125.0,1060710.0,681.885,30306000.0
920,1000177498,1287125.0,720790.0,463.365,20594000.0
921,1000177521,2104000.0,1178240.0,757.44,33664000.0
922,1000177523,890250.0,498540.0,320.49,14244000.0
923,1000177593,3829341.0,2718832.0,16922.038,262583352.0
924,1000177617,1515205.0,666690.0,7030.552,121216410.0
925,1000177763,1794862.0,735894.0,8328.162,143589000.0
926,1000177796,465758.0,186303.0,2161.115,37260600.0
927,1000177873,155505.0,48207.0,801.714,16587192.0
928,1000177899,1690088.0,507026.0,7842.006,135207000.0
929,1000177920,1150238.0,345071.0,5337.102,92019000.0
930,1000177982,842550.0,471828.0,3909.432,67404000.0
931,1000178009,3700095.0,2072053.0,16350.896,253720800.0
932,1000178049,397162.0,51631.0,1842.834,31773000.0
933,1000178068,4083117.0,2899013.0,18043.487,279985140.0
934,1000178126,401572.0,285116.0,1774.568,27536400.0
935,1000178130,473757.0,336368.0,2093.556,32486220.0
936,1000178133,772748.0,548651.0,3414.808,52988400.0
937,1000178135,548940.0,389747.0,2425.792,37641600.0
938,1000178197,1117410.0,625750.0,4937.888,76622400.0
939,1000178262,690479.0,490240.0,3051.262,47347164.0
940,1000178268,597450.0,424190.0,2640.16,40968000.0
941,1000178283,1023067.0,726378.0,4520.984,70153200.0
942,1000178361,1179638.0,353891.0,5473.518,94371000.0
943,1000178384,1288953.0,567139.0,5980.74,103116210.0
944,1000178403,1080188.0,766933.0,4773.4,74070000.0
945,1000178408,1454565.0,1032741.0,6427.792,99741600.0
946,1000178439,1633966.0,1160116.0,7220.573,112043376.0
947,1000178441,1392064.0,612508.0,3340.954,55682575.0
948,1000178456,3149400.0,1291254.0,16796.802,119977160.0
949,1000178484,14462.0,8099.0,117.48,623000.0
950,1000178494,2465962.0,1380939.0,11442.066,197277000.0
951,1000178495,3450488.0,1932273.0,16010.262,276039000.0
952,1000178496,3196950.0,1790292.0,14833.848,255756000.0
953,1000178539,266588.0,154621.0,1236.966,21327000.0
954,1000178554,1448588.0,333175.0,6721.446,115887000.0
955,1000178557,6137828.0,3559940.0,27123.352,420879600.0
956,1000178558,168075.0,38657.0,779.868,13446000.0
957,1000178565,2740500.0,1589490.0,12110.4,187920000.0
958,1000178571,7055157.0,4091991.0,31177.074,483782184.0
959,1000178696,549632.0,170386.0,2550.29,43970520.0
960,1000178706,754538.0,233907.0,3501.057,60363060.0
961,1000179206,5421496.0,2385458.0,25155.742,433719690.0
962,1000179223,588450.0,417800.0,2730.408,47076000.0
963,1000179363,496764.0,218576.0,2304.985,39741120.0
964,1000179419,1818281.0,563667.0,9374.251,193950024.0
965,1000179556,3082041.0,1356098.0,14300.668,246563250.0
966,1000179565,1909261.0,840075.0,8858.972,152740890.0
967,1000179761,5338532.0,2348954.0,24770.786,427082520.0
968,1000179794,650789.0,286347.0,3355.179,69417504.0
969,1000179796,675568.0,297250.0,3482.927,72060552.0
970,1000179798,631067.0,277669.0,2928.15,50485350.0
971,1000179825,8321183.0,2579567.0,2995.626,133138920.0
972,1000179894,568785.0,73942.0,2513.488,39002400.0
973,1000179906,1275871.0,395520.0,459.314,20413940.0
974,1000179909,2897761.0,898306.0,1043.194,46364180.0
975,1000179911,3075646.0,953450.0,1107.233,49210340.0
976,1000179934,140175.0,32240.0,619.44,9612000.0
977,1000179977,169680.0,69569.0,678.72,7272000.0
978,1000179978,212458.0,87108.0,849.834,9105360.0
979,1000180062,568427.0,403583.0,1364.224,22737075.0
980,1000180066,1085483.0,336500.0,5210.318,31013800.0
981,1000180072,1376359.0,426671.0,6386.306,110108730.0
982,1000180074,866398.0,268583.0,4020.087,69311850.0
983,1000180121,41962.0,9651.0,194.706,3357000.0
984,1000180215,531063.0,233668.0,2464.131,42485010.0
985,1000180298,1399945.0,615976.0,6495.744,111995580.0
